zip,city,state,type
87580,Valdez,NM,STANDARD
87581,Vallecitos,NM,STANDARD
87582,Velarde,NM,PO BOX
87583,Villanueva,NM,PO BOX
87592,Santa Fe,NM,PO BOX
87594,Santa Fe,NM,PO BOX
87654,Spaceport City,NM,UNIQUE
87701,Las Vegas,NM,STANDARD
87710,Angel Fire,NM,PO BOX
87711,Anton Chico,NM,STANDARD
87712,Buena Vista,NM,PO BOX
87713,Chacon,NM,STANDARD
87714,Cimarron,NM,STANDARD
87715,Cleveland,NM,STANDARD
87718,Eagle Nest,NM,STANDARD
87722,Guadalupita,NM,STANDARD
87723,Holman,NM,STANDARD
87724,La Loma,NM,STANDARD
87728,Maxwell,NM,STANDARD
87729,Miami,NM,STANDARD
87730,Mills,NM,STANDARD
87731,Montezuma,NM,STANDARD
87732,Mora,NM,STANDARD
87733,Mosquero,NM,STANDARD
87734,Ocate,NM,STANDARD
87735,Ojo Feliz,NM,STANDARD
87736,Rainsville,NM,PO BOX
87740,Raton,NM,STANDARD
87742,Rociada,NM,STANDARD
87743,Roy,NM,STANDARD
87745,Sapello,NM,STANDARD
87746,Solano,NM,STANDARD
87747,Springer,NM,STANDARD
87749,Ute Park,NM,PO BOX
87750,Valmora,NM,STANDARD
87752,Wagon Mound,NM,STANDARD
87753,Watrous,NM,PO BOX
87801,Socorro,NM,STANDARD
87820,Aragon,NM,STANDARD
87821,Datil,NM,STANDARD
87823,Lemitar,NM,STANDARD
87824,Luna,NM,PO BOX
87825,Magdalena,NM,STANDARD
87827,Pie Town,NM,STANDARD
87828,Polvadera,NM,STANDARD
87829,Quemado,NM,STANDARD
87830,Reserve,NM,STANDARD
87831,San Acacia,NM,STANDARD
87832,San Antonio,NM,STANDARD
87901,Truth Or Consequences,NM,STANDARD
87930,Arrey,NM,STANDARD
87931,Caballo,NM,STANDARD
87933,Derry,NM,STANDARD
87935,Elephant Butte,NM,PO BOX
87936,Garfield,NM,STANDARD
87937,Hatch,NM,STANDARD
87939,Monticello,NM,STANDARD
87940,Rincon,NM,STANDARD
87941,Salem,NM,STANDARD
87942,Williamsburg,NM,STANDARD
87943,Winston,NM,STANDARD
88001,Las Cruces,NM,STANDARD
88002,White Sands Missile Range,NM,STANDARD
88003,Las Cruces,NM,PO BOX
88004,Las Cruces,NM,PO BOX
88005,Las Cruces,NM,STANDARD
88006,Las Cruces,NM,PO BOX
88007,Las Cruces,NM,STANDARD
88008,Santa Teresa,NM,STANDARD
88009,Playas,NM,PO BOX
88011,Las Cruces,NM,STANDARD
88012,Las Cruces,NM,STANDARD
88013,Las Cruces,NM,PO BOX
88020,Animas,NM,STANDARD
88021,Anthony,NM,STANDARD
88022,Arenas Valley,NM,STANDARD
88023,Bayard,NM,STANDARD
88024,Berino,NM,PO BOX
88025,Buckhorn,NM,STANDARD
88026,Santa Clara,NM,PO BOX
88027,Chamberino,NM,PO BOX
88028,Cliff,NM,PO BOX
88029,Columbus,NM,PO BOX
88030,Deming,NM,STANDARD
88031,Deming,NM,PO BOX
88032,Dona Ana,NM,PO BOX
88033,Fairacres,NM,PO BOX
88034,Faywood,NM,STANDARD
88036,Fort Bayard,NM,PO BOX
88038,Gila,NM,PO BOX
88039,Glenwood,NM,STANDARD
88040,Hachita,NM,PO BOX
88041,Hanover,NM,STANDARD
88042,Hillsboro,NM,STANDARD
88043,Hurley,NM,STANDARD
88044,La Mesa,NM,STANDARD
88045,Lordsburg,NM,STANDARD
88046,Mesilla,NM,PO BOX
88047,Mesilla Park,NM,STANDARD
88048,Mesquite,NM,STANDARD
88049,Mimbres,NM,STANDARD
88051,Mule Creek,NM,PO BOX
88052,Organ,NM,PO BOX
88053,Pinos Altos,NM,PO BOX
88054,Radium Springs,NM,PO BOX
88055,Redrock,NM,PO BOX
88056,Rodeo,NM,PO BOX
88058,San Miguel,NM,PO BOX
88061,Silver City,NM,STANDARD
88062,Silver City,NM,PO BOX
88063,Sunland Park,NM,STANDARD
88065,Tyrone,NM,PO BOX
88072,Vado,NM,STANDARD
88081,Chaparral,NM,STANDARD
88101,Clovis,NM,STANDARD
88102,Clovis,NM,PO BOX
88103,Cannon AFB,NM,PO BOX
88112,Broadview,NM,STANDARD
88113,Causey,NM,STANDARD
88114,Crossroads,NM,STANDARD
88115,Dora,NM,PO BOX
88116,Elida,NM,STANDARD
88118,Floyd,NM,STANDARD
88119,Fort Sumner,NM,STANDARD
88120,Grady,NM,STANDARD
88121,House,NM,STANDARD
88122,Kenna,NM,PO BOX
88123,Lingo,NM,STANDARD
88124,Melrose,NM,STANDARD
88125,Milnesand,NM,STANDARD
88126,Pep,NM,STANDARD
88130,Portales,NM,STANDARD
88132,Rogers,NM,STANDARD
88133,Saint Vrain,NM,STANDARD
88134,Taiban,NM,STANDARD
88135,Texico,NM,STANDARD
88136,Yeso,NM,STANDARD
88201,Roswell,NM,STANDARD
88202,Roswell,NM,PO BOX
88203,Roswell,NM,STANDARD
88210,Artesia,NM,STANDARD
88211,Artesia,NM,PO BOX
88213,Caprock,NM,STANDARD
88220,Carlsbad,NM,STANDARD
88221,Carlsbad,NM,PO BOX
88230,Dexter,NM,STANDARD
88231,Eunice,NM,PO BOX
88232,Hagerman,NM,STANDARD
88240,Hobbs,NM,STANDARD
88241,Hobbs,NM,PO BOX
88242,Hobbs,NM,STANDARD
88244,Hobbs,NM,UNIQUE
88250,Hope,NM,STANDARD
88252,Jal,NM,STANDARD
88253,Lake Arthur,NM,STANDARD
88254,Lakewood,NM,PO BOX
88255,Loco Hills,NM,PO BOX
88256,Loving,NM,STANDARD
88260,Lovington,NM,STANDARD
88262,Mcdonald,NM,PO BOX
88263,Malaga,NM,PO BOX
88264,Maljamar,NM,STANDARD
88265,Monument,NM,STANDARD
88267,Tatum,NM,STANDARD
88268,Whites City,NM,PO BOX
88301,Carrizozo,NM,STANDARD
88310,Alamogordo,NM,STANDARD
88311,Alamogordo,NM,PO BOX
88312,Alto,NM,STANDARD
88314,Bent,NM,STANDARD
88316,Capitan,NM,STANDARD
88317,Cloudcroft,NM,STANDARD
88318,Corona,NM,STANDARD
88321,Encino,NM,STANDARD
88323,Fort Stanton,NM,PO BOX
88324,Glencoe,NM,STANDARD
88325,High Rolls Mountain Park,NM,PO BOX
88330,Holloman Air Force Base,NM,STANDARD
88336,Hondo,NM,STANDARD
88337,La Luz,NM,STANDARD
88338,Lincoln,NM,PO BOX
88339,Mayhill,NM,STANDARD
88340,Mescalero,NM,STANDARD
88341,Nogal,NM,STANDARD
88342,Orogrande,NM,PO BOX
88343,Picacho,NM,PO BOX
88344,Pinon,NM,STANDARD
88345,Ruidoso,NM,STANDARD
88346,Ruidoso Downs,NM,STANDARD
88347,Sacramento,NM,STANDARD
88348,San Patricio,NM,STANDARD
88349,Sunspot,NM,PO BOX
88350,Timberon,NM,PO BOX
88351,Tinnie,NM,STANDARD
88352,Tularosa,NM,STANDARD
88353,Vaughn,NM,PO BOX
88354,Weed,NM,STANDARD
88355,Ruidoso,NM,PO BOX
88401,Tucumcari,NM,STANDARD
88410,Amistad,NM,STANDARD
88411,Bard,NM,STANDARD
88414,Capulin,NM,STANDARD
88415,Clayton,NM,STANDARD
88416,Conchas Dam,NM,PO BOX
88417,Cuervo,NM,STANDARD
88418,Des Moines,NM,STANDARD
88419,Folsom,NM,STANDARD
88421,Garita,NM,STANDARD
88422,Gladstone,NM,STANDARD
88424,Grenville,NM,STANDARD
88426,Logan,NM,STANDARD
88427,Mcalister,NM,STANDARD
88430,Nara Visa,NM,STANDARD
88431,Newkirk,NM,STANDARD
88433,Quay,NM,STANDARD
88434,San Jon,NM,STANDARD
88435,Santa Rosa,NM,STANDARD
88436,Sedan,NM,STANDARD
88439,Trementina,NM,STANDARD
88510,El Paso,TX,PO BOX
88511,El Paso,TX,PO BOX
88512,El Paso,TX,PO BOX
88513,El Paso,TX,PO BOX
88514,El Paso,TX,PO BOX
88515,El Paso,TX,PO BOX
88516,El Paso,TX,PO BOX
88517,El Paso,TX,PO BOX
88518,El Paso,TX,PO BOX
88519,El Paso,TX,PO BOX
88520,El Paso,TX,PO BOX
88521,El Paso,TX,PO BOX
88523,El Paso,TX,PO BOX
88524,El Paso,TX,PO BOX
88525,El Paso,TX,PO BOX
88526,El Paso,TX,PO BOX
88527,El Paso,TX,PO BOX
88528,El Paso,TX,PO BOX
88529,El Paso,TX,PO BOX
88530,El Paso,TX,PO BOX
88531,El Paso,TX,PO BOX
88532,El Paso,TX,PO BOX
88533,El Paso,TX,PO BOX
88534,El Paso,TX,PO BOX
88535,El Paso,TX,PO BOX
88536,El Paso,TX,PO BOX
88538,El Paso,TX,PO BOX
88539,El Paso,TX,PO BOX
88540,El Paso,TX,PO BOX
88541,El Paso,TX,PO BOX
88542,El Paso,TX,PO BOX
88543,El Paso,TX,PO BOX
88544,El Paso,TX,PO BOX
88545,El Paso,TX,PO BOX
88546,El Paso,TX,PO BOX
88547,El Paso,TX,PO BOX
88548,El Paso,TX,PO BOX
88549,El Paso,TX,PO BOX
88550,El Paso,TX,PO BOX
88553,El Paso,TX,PO BOX
88554,El Paso,TX,PO BOX
88555,El Paso,TX,PO BOX
88556,El Paso,TX,PO BOX
88557,El Paso,TX,PO BOX
88558,El Paso,TX,PO BOX
88559,El Paso,TX,PO BOX
88560,El Paso,TX,PO BOX
88561,El Paso,TX,PO BOX
88562,El Paso,TX,PO BOX
88563,El Paso,TX,PO BOX
88565,El Paso,TX,PO BOX
88566,El Paso,TX,PO BOX
88567,El Paso,TX,PO BOX
88568,El Paso,TX,PO BOX
88569,El Paso,TX,PO BOX
88570,El Paso,TX,PO BOX
88571,El Paso,TX,PO BOX
88572,El Paso,TX,PO BOX
88573,El Paso,TX,PO BOX
88574,El Paso,TX,PO BOX
88575,El Paso,TX,PO BOX
88576,El Paso,TX,PO BOX
88577,El Paso,TX,PO BOX
88578,El Paso,TX,PO BOX
88579,El Paso,TX,PO BOX
88580,El Paso,TX,PO BOX
88581,El Paso,TX,PO BOX
88582,El Paso,TX,PO BOX
88583,El Paso,TX,PO BOX
88584,El Paso,TX,PO BOX
88585,El Paso,TX,PO BOX
88586,El Paso,TX,PO BOX
88587,El Paso,TX,PO BOX
88588,El Paso,TX,PO BOX
88589,El Paso,TX,PO BOX
88590,El Paso,TX,PO BOX
88595,El Paso,TX,PO BOX
88888,North Pole,DC,UNIQUE
88901,The Lakes,NV,UNIQUE
88905,The Lakes,NV,UNIQUE
89001,Alamo,NV,STANDARD
89002,Henderson,NV,STANDARD
89003,Beatty,NV,PO BOX
89004,Blue Diamond,NV,PO BOX
89005,Boulder City,NV,STANDARD
89006,Boulder City,NV,PO BOX
89007,Bunkerville,NV,PO BOX
89008,Caliente,NV,STANDARD
89009,Henderson,NV,PO BOX
89010,Dyer,NV,STANDARD
89011,Henderson,NV,STANDARD
89012,Henderson,NV,STANDARD
89013,Goldfield,NV,STANDARD
89014,Henderson,NV,STANDARD
89015,Henderson,NV,STANDARD
89016,Henderson,NV,PO BOX
89017,Hiko,NV,STANDARD
89018,Indian Springs,NV,PO BOX
89019,Jean,NV,STANDARD
89020,Amargosa Valley,NV,STANDARD
89021,Logandale,NV,PO BOX
89022,Manhattan,NV,PO BOX
89023,Mercury,NV,PO BOX
89024,Mesquite,NV,PO BOX
89025,Moapa,NV,PO BOX
89026,Jean,NV,UNIQUE
89027,Mesquite,NV,STANDARD
89028,Laughlin,NV,PO BOX
89029,Laughlin,NV,STANDARD
89030,North Las Vegas,NV,STANDARD
89031,North Las Vegas,NV,STANDARD
89032,North Las Vegas,NV,STANDARD
89033,North Las Vegas,NV,STANDARD
89034,Mesquite,NV,STANDARD
89036,North Las Vegas,NV,PO BOX
89037,Coyote Springs,NV,PO BOX
89039,Cal Nev Ari,NV,STANDARD
89040,Overton,NV,STANDARD
89041,Pahrump,NV,PO BOX
89042,Panaca,NV,PO BOX
89043,Pioche,NV,STANDARD
89044,Henderson,NV,STANDARD
89045,Round Mountain,NV,STANDARD
89046,Searchlight,NV,STANDARD
89047,Silverpeak,NV,PO BOX
89048,Pahrump,NV,STANDARD
89049,Tonopah,NV,STANDARD
89052,Henderson,NV,STANDARD
89053,Henderson,NV,PO BOX
89054,Sloan,NV,STANDARD
89060,Pahrump,NV,STANDARD
89061,Pahrump,NV,STANDARD
89067,Coyote Springs,NV,STANDARD
89070,Indian Springs,NV,UNIQUE
89074,Henderson,NV,STANDARD
89077,Henderson,NV,PO BOX
89081,North Las Vegas,NV,STANDARD
89084,North Las Vegas,NV,STANDARD
89085,North Las Vegas,NV,STANDARD
89086,North Las Vegas,NV,STANDARD
89087,North Las Vegas,NV,STANDARD
89101,Las Vegas,NV,STANDARD
89102,Las Vegas,NV,STANDARD
89103,Las Vegas,NV,STANDARD
89104,Las Vegas,NV,STANDARD
89105,Las Vegas,NV,PO BOX
89106,Las Vegas,NV,STANDARD
89107,Las Vegas,NV,STANDARD
89108,Las Vegas,NV,STANDARD
89109,Las Vegas,NV,STANDARD
89110,Las Vegas,NV,STANDARD
89111,Las Vegas,NV,PO BOX
89112,Las Vegas,NV,PO BOX
89113,Las Vegas,NV,STANDARD
89114,Las Vegas,NV,PO BOX
89115,Las Vegas,NV,STANDARD
89116,Las Vegas,NV,PO BOX
89117,Las Vegas,NV,STANDARD
89118,Las Vegas,NV,STANDARD
89119,Las Vegas,NV,STANDARD
89120,Las Vegas,NV,STANDARD
89121,Las Vegas,NV,STANDARD
89122,Las Vegas,NV,STANDARD
89123,Las Vegas,NV,STANDARD
89124,Las Vegas,NV,STANDARD
89125,Las Vegas,NV,PO BOX
89126,Las Vegas,NV,PO BOX
89127,Las Vegas,NV,PO BOX
89128,Las Vegas,NV,STANDARD
89129,Las Vegas,NV,STANDARD
89130,Las Vegas,NV,STANDARD
89131,Las Vegas,NV,STANDARD
89132,Las Vegas,NV,PO BOX
89133,Las Vegas,NV,PO BOX
89134,Las Vegas,NV,STANDARD
89135,Las Vegas,NV,STANDARD
89136,Las Vegas,NV,PO BOX
89137,Las Vegas,NV,PO BOX
89138,Las Vegas,NV,STANDARD
89139,Las Vegas,NV,STANDARD
89140,Las Vegas,NV,PO BOX
89141,Las Vegas,NV,STANDARD
89142,Las Vegas,NV,STANDARD
89143,Las Vegas,NV,STANDARD
89144,Las Vegas,NV,STANDARD
89145,Las Vegas,NV,STANDARD
89146,Las Vegas,NV,STANDARD
89147,Las Vegas,NV,STANDARD
89148,Las Vegas,NV,STANDARD
89149,Las Vegas,NV,STANDARD
89150,Las Vegas,NV,UNIQUE
89151,Las Vegas,NV,UNIQUE
89152,Las Vegas,NV,UNIQUE
89153,Las Vegas,NV,UNIQUE
89154,Las Vegas,NV,PO BOX
89155,Las Vegas,NV,UNIQUE
89156,Las Vegas,NV,STANDARD
89157,Las Vegas,NV,PO BOX
89158,Las Vegas,NV,STANDARD
89159,Las Vegas,NV,UNIQUE
89160,Las Vegas,NV,PO BOX
89161,Las Vegas,NV,STANDARD
89162,Las Vegas,NV,PO BOX
89163,The Lakes,NV,UNIQUE
89164,Las Vegas,NV,UNIQUE
89165,Las Vegas,NV,STANDARD
89166,Las Vegas,NV,STANDARD
89169,Las Vegas,NV,STANDARD
89170,Las Vegas,NV,PO BOX
89173,Las Vegas,NV,PO BOX
89177,Las Vegas,NV,UNIQUE
89178,Las Vegas,NV,STANDARD
89179,Las Vegas,NV,STANDARD
89180,Las Vegas,NV,PO BOX
89183,Las Vegas,NV,STANDARD
89185,Las Vegas,NV,PO BOX
89191,Nellis AFB,NV,PO BOX
89193,Las Vegas,NV,PO BOX
89195,Las Vegas,NV,UNIQUE
89199,Las Vegas,NV,STANDARD
89301,Ely,NV,STANDARD
89310,Austin,NV,STANDARD
89311,Baker,NV,STANDARD
89314,Duckwater,NV,STANDARD
89315,Ely,NV,PO BOX
89316,Eureka,NV,STANDARD
89317,Lund,NV,PO BOX
89318,Mc Gill,NV,PO BOX
89319,Ruth,NV,PO BOX
89402,Crystal Bay,NV,PO BOX
89403,Dayton,NV,STANDARD
89404,Denio,NV,PO BOX
89405,Empire,NV,PO BOX
89406,Fallon,NV,STANDARD
89407,Fallon,NV,PO BOX
89408,Fernley,NV,STANDARD
89409,Gabbs,NV,PO BOX
89410,Gardnerville,NV,STANDARD
89411,Genoa,NV,PO BOX
89412,Gerlach,NV,PO BOX
89413,Glenbrook,NV,STANDARD
89414,Golconda,NV,STANDARD
89415,Hawthorne,NV,STANDARD
89418,Imlay,NV,STANDARD
89419,Lovelock,NV,STANDARD
89420,Luning,NV,STANDARD
89421,Mc Dermitt,NV,PO BOX
89422,Mina,NV,PO BOX
89423,Minden,NV,STANDARD
89424,Nixon,NV,PO BOX
89425,Orovada,NV,STANDARD
89426,Paradise Valley,NV,PO BOX
89427,Schurz,NV,PO BOX
89428,Silver City,NV,PO BOX
89429,Silver Springs,NV,STANDARD
89430,Smith,NV,STANDARD
89431,Sparks,NV,STANDARD
89432,Sparks,NV,PO BOX
89433,Sun Valley,NV,STANDARD
89434,Sparks,NV,STANDARD
89435,Sparks,NV,PO BOX
89436,Sparks,NV,STANDARD
89437,Sparks,NV,STANDARD
89438,Valmy,NV,PO BOX
89439,Verdi,NV,PO BOX
89440,Virginia City,NV,PO BOX
89441,Sparks,NV,STANDARD
89442,Wadsworth,NV,PO BOX
89444,Wellington,NV,STANDARD
89445,Winnemucca,NV,STANDARD
89446,Winnemucca,NV,PO BOX
89447,Yerington,NV,STANDARD
89448,Zephyr Cove,NV,PO BOX
89449,Stateline,NV,STANDARD
89450,Incline Village,NV,PO BOX
89451,Incline Village,NV,STANDARD
89452,Incline Village,NV,PO BOX
89460,Gardnerville,NV,STANDARD
89496,Fallon,NV,UNIQUE
89501,Reno,NV,STANDARD
89502,Reno,NV,STANDARD
89503,Reno,NV,STANDARD
89504,Reno,NV,PO BOX
89505,Reno,NV,PO BOX
89506,Reno,NV,STANDARD
89507,Reno,NV,PO BOX
89508,Reno,NV,STANDARD
89509,Reno,NV,STANDARD
89510,Reno,NV,STANDARD
89511,Reno,NV,STANDARD
89512,Reno,NV,STANDARD
89513,Reno,NV,PO BOX
89515,Reno,NV,PO BOX
89519,Reno,NV,STANDARD
89520,Reno,NV,PO BOX
89521,Reno,NV,STANDARD
89523,Reno,NV,STANDARD
89533,Reno,NV,PO BOX
89555,Reno,NV,UNIQUE
89557,Reno,NV,UNIQUE
89570,Reno,NV,PO BOX
89595,Reno,NV,UNIQUE
89599,Reno,NV,UNIQUE
89701,Carson City,NV,STANDARD
89702,Carson City,NV,PO BOX
89703,Carson City,NV,STANDARD
89704,Washoe Valley,NV,STANDARD
89705,Carson City,NV,STANDARD
89706,Carson City,NV,STANDARD
89711,Carson City,NV,UNIQUE
89712,Carson City,NV,UNIQUE
89713,Carson City,NV,UNIQUE
89714,Carson City,NV,UNIQUE
89721,Carson City,NV,PO BOX
89801,Elko,NV,STANDARD
89802,Elko,NV,PO BOX
89803,Elko,NV,PO BOX
89815,Spring Creek,NV,STANDARD
89820,Battle Mountain,NV,STANDARD
89821,Crescent Valley,NV,STANDARD
89822,Carlin,NV,STANDARD
89823,Deeth,NV,STANDARD
89824,Halleck,NV,PO BOX
89825,Jackpot,NV,STANDARD
89826,Jarbidge,NV,PO BOX
89828,Lamoille,NV,STANDARD
89830,Montello,NV,PO BOX
89831,Mountain City,NV,STANDARD
89832,Owyhee,NV,PO BOX
89833,Ruby Valley,NV,STANDARD
89834,Tuscarora,NV,STANDARD
89835,Wells,NV,STANDARD
89883,West Wendover,NV,PO BOX
90001,Los Angeles,CA,STANDARD
90002,Los Angeles,CA,STANDARD
90003,Los Angeles,CA,STANDARD
90004,Los Angeles,CA,STANDARD
90005,Los Angeles,CA,STANDARD
90006,Los Angeles,CA,STANDARD
90007,Los Angeles,CA,STANDARD
90008,Los Angeles,CA,STANDARD
90009,Los Angeles,CA,PO BOX
90010,Los Angeles,CA,STANDARD
90011,Los Angeles,CA,STANDARD
90012,Los Angeles,CA,STANDARD
90013,Los Angeles,CA,STANDARD
90014,Los Angeles,CA,STANDARD
90015,Los Angeles,CA,STANDARD
90016,Los Angeles,CA,STANDARD
90017,Los Angeles,CA,STANDARD
90018,Los Angeles,CA,STANDARD
90019,Los Angeles,CA,STANDARD
90020,Los Angeles,CA,STANDARD
90021,Los Angeles,CA,STANDARD
90022,Los Angeles,CA,STANDARD
90023,Los Angeles,CA,STANDARD
90024,Los Angeles,CA,STANDARD
90025,Los Angeles,CA,STANDARD
90026,Los Angeles,CA,STANDARD
90027,Los Angeles,CA,STANDARD
90028,Los Angeles,CA,STANDARD
90029,Los Angeles,CA,STANDARD
90030,Los Angeles,CA,PO BOX
90031,Los Angeles,CA,STANDARD
90032,Los Angeles,CA,STANDARD
90033,Los Angeles,CA,STANDARD
90034,Los Angeles,CA,STANDARD
90035,Los Angeles,CA,STANDARD
90036,Los Angeles,CA,STANDARD
90037,Los Angeles,CA,STANDARD
90038,Los Angeles,CA,STANDARD
90039,Los Angeles,CA,STANDARD
90040,Los Angeles,CA,STANDARD
90041,Los Angeles,CA,STANDARD
90042,Los Angeles,CA,STANDARD
90043,Los Angeles,CA,STANDARD
90044,Los Angeles,CA,STANDARD
90045,Los Angeles,CA,STANDARD
90046,Los Angeles,CA,STANDARD
90047,Los Angeles,CA,STANDARD
90048,Los Angeles,CA,STANDARD
90049,Los Angeles,CA,STANDARD
90050,Los Angeles,CA,PO BOX
90051,Los Angeles,CA,PO BOX
90052,Los Angeles,CA,PO BOX
90053,Los Angeles,CA,PO BOX
90054,Los Angeles,CA,PO BOX
90055,Los Angeles,CA,PO BOX
90056,Los Angeles,CA,STANDARD
90057,Los Angeles,CA,STANDARD
90058,Los Angeles,CA,STANDARD
90059,Los Angeles,CA,STANDARD
90060,Los Angeles,CA,PO BOX
90061,Los Angeles,CA,STANDARD
90062,Los Angeles,CA,STANDARD
90063,Los Angeles,CA,STANDARD
90064,Los Angeles,CA,STANDARD
90065,Los Angeles,CA,STANDARD
90066,Los Angeles,CA,STANDARD
90067,Los Angeles,CA,STANDARD
90068,Los Angeles,CA,STANDARD
90069,West Hollywood,CA,STANDARD
90070,Los Angeles,CA,PO BOX
90071,Los Angeles,CA,STANDARD
90072,Los Angeles,CA,PO BOX
90073,Los Angeles,CA,PO BOX
90074,Los Angeles,CA,UNIQUE
90075,Los Angeles,CA,PO BOX
90076,Los Angeles,CA,PO BOX
90077,Los Angeles,CA,STANDARD
90078,Los Angeles,CA,PO BOX
90079,Los Angeles,CA,STANDARD
90080,Los Angeles,CA,PO BOX
90081,Los Angeles,CA,PO BOX
90082,Los Angeles,CA,PO BOX
90083,Los Angeles,CA,PO BOX
90084,Los Angeles,CA,UNIQUE
90086,Los Angeles,CA,PO BOX
90087,Los Angeles,CA,PO BOX
90088,Los Angeles,CA,UNIQUE
90089,Los Angeles,CA,UNIQUE
90090,Dodgertown,CA,UNIQUE
90091,Los Angeles,CA,PO BOX
90093,Los Angeles,CA,PO BOX
90094,Playa Vista,CA,STANDARD
90095,Los Angeles,CA,UNIQUE
90096,Los Angeles,CA,UNIQUE
90099,Los Angeles,CA,UNIQUE
90101,Los Angeles,CA,STANDARD
90102,Los Angeles,CA,UNIQUE
90103,Los Angeles,CA,UNIQUE
90134,Los Angeles,CA,STANDARD
90189,Los Angeles,CA,UNIQUE
90201,Bell Gardens,CA,STANDARD
90202,Bell,CA,PO BOX
90209,Beverly Hills,CA,PO BOX
90210,Beverly Hills,CA,STANDARD
90211,Beverly Hills,CA,STANDARD
90212,Beverly Hills,CA,STANDARD
90213,Beverly Hills,CA,PO BOX
90220,Compton,CA,STANDARD
90221,Compton,CA,STANDARD
90222,Compton,CA,STANDARD
90223,Compton,CA,PO BOX
90224,Compton,CA,PO BOX
90230,Culver City,CA,STANDARD
90231,Culver City,CA,PO BOX
90232,Culver City,CA,STANDARD
90233,Culver City,CA,PO BOX
90239,Downey,CA,PO BOX
90240,Downey,CA,STANDARD
90241,Downey,CA,STANDARD
90242,Downey,CA,STANDARD
90245,El Segundo,CA,STANDARD
90247,Gardena,CA,STANDARD
90248,Gardena,CA,STANDARD
90249,Gardena,CA,STANDARD
90250,Hawthorne,CA,STANDARD
90251,Hawthorne,CA,PO BOX
90254,Hermosa Beach,CA,STANDARD
90255,Huntington Park,CA,STANDARD
90260,Lawndale,CA,STANDARD
90261,Lawndale,CA,STANDARD
90262,Lynwood,CA,STANDARD
90263,Malibu,CA,UNIQUE
90264,Malibu,CA,PO BOX
90265,Malibu,CA,STANDARD
90266,Manhattan Beach,CA,STANDARD
90267,Manhattan Beach,CA,PO BOX
90270,Maywood,CA,STANDARD
90272,Pacific Palisades,CA,STANDARD
90274,Palos Verdes Peninsula,CA,STANDARD
90275,Rancho Palos Verdes,CA,STANDARD
90277,Redondo Beach,CA,STANDARD
90278,Redondo Beach,CA,STANDARD
90280,South Gate,CA,STANDARD
90290,Topanga,CA,STANDARD
90291,Venice,CA,STANDARD
90292,Marina Del Rey,CA,STANDARD
90293,Playa Del Rey,CA,STANDARD
90294,Venice,CA,PO BOX
90295,Marina Del Rey,CA,PO BOX
90296,Playa Del Rey,CA,PO BOX
90301,Inglewood,CA,STANDARD
90302,Inglewood,CA,STANDARD
90303,Inglewood,CA,STANDARD
90304,Inglewood,CA,STANDARD
90305,Inglewood,CA,STANDARD
90306,Inglewood,CA,PO BOX
90307,Inglewood,CA,PO BOX
90308,Inglewood,CA,PO BOX
90309,Inglewood,CA,PO BOX
90310,Inglewood,CA,PO BOX
90311,Inglewood,CA,STANDARD
90312,Inglewood,CA,PO BOX
90313,Inglewood,CA,UNIQUE
90397,Inglewood,CA,UNIQUE
90398,Inglewood,CA,UNIQUE
90401,Santa Monica,CA,STANDARD
90402,Santa Monica,CA,STANDARD
90403,Santa Monica,CA,STANDARD
90404,Santa Monica,CA,STANDARD
90405,Santa Monica,CA,STANDARD
90406,Santa Monica,CA,PO BOX
90407,Santa Monica,CA,PO BOX
90408,Santa Monica,CA,PO BOX
90409,Santa Monica,CA,PO BOX
90410,Santa Monica,CA,PO BOX
90411,Santa Monica,CA,PO BOX
90501,Torrance,CA,STANDARD
90502,Torrance,CA,STANDARD
90503,Torrance,CA,STANDARD
90504,Torrance,CA,STANDARD
90505,Torrance,CA,STANDARD
90506,Torrance,CA,STANDARD
90507,Torrance,CA,PO BOX
90508,Torrance,CA,PO BOX
90509,Torrance,CA,PO BOX
90510,Torrance,CA,PO BOX
90601,Whittier,CA,STANDARD
90602,Whittier,CA,STANDARD
90603,Whittier,CA,STANDARD
90604,Whittier,CA,STANDARD
90605,Whittier,CA,STANDARD
90606,Whittier,CA,STANDARD
90607,Whittier,CA,PO BOX
90608,Whittier,CA,PO BOX
90609,Whittier,CA,PO BOX
90610,Whittier,CA,PO BOX
90612,Whittier,CA,UNIQUE
90620,Buena Park,CA,STANDARD
90621,Buena Park,CA,STANDARD
90622,Buena Park,CA,PO BOX
90623,La Palma,CA,STANDARD
90624,Buena Park,CA,PO BOX
90630,Cypress,CA,STANDARD
90631,La Habra,CA,STANDARD
90632,La Habra,CA,PO BOX
90633,La Habra,CA,PO BOX
90637,La Mirada,CA,PO BOX
90638,La Mirada,CA,STANDARD
90639,La Mirada,CA,UNIQUE
90640,Montebello,CA,STANDARD
90650,Norwalk,CA,STANDARD
90651,Norwalk,CA,PO BOX
90652,Norwalk,CA,PO BOX
90659,Norwalk,CA,UNIQUE
90660,Pico Rivera,CA,STANDARD
90661,Pico Rivera,CA,PO BOX
90662,Pico Rivera,CA,PO BOX
90670,Santa Fe Springs,CA,STANDARD
90671,Santa Fe Springs,CA,PO BOX
90680,Stanton,CA,STANDARD
90701,Artesia,CA,STANDARD
90702,Artesia,CA,PO BOX
90703,Cerritos,CA,STANDARD
90704,Avalon,CA,PO BOX
